StationID,Survey,Strata,TrendStrata,AreaWeight,LOE,Score,Category
B18-10080,2018,Marinas,Ports/Marinas/Bays,0.266485957,Chemistry,3,Moderate
B18-10080,2018,Marina,Ports/Marinas/Bays,0.266485957,SQO Integrated,3,Possibly impacted
B18-10080,2018,Marinas,Ports/Marinas/Bays,0.266485957,Toxicity,1,None
B18-10081,2018,Marinas,Ports/Marinas/Bays,0.266485957,Benthic,3,Moderate
B18-10081,2018,Marinas,Ports/Marinas/Bays,0.266485957,Chemistry,3,Moderate
B18-10081,2018,Marina,Ports/Marinas/Bays,0.266485957,SQO Integrated,3,Possibly impacted
B18-10081,2018,Marinas,Ports/Marinas/Bays,0.266485957,Toxicity,1,None
B18-10082,2018,Marinas,Ports/Marinas/Bays,0.266485957,Benthic,3,Moderate
B18-10082,2018,Marinas,Ports/Marinas/Bays,0.266485957,Chemistry,3,Moderate
B18-10082,2018,Marina,Ports/Marinas/Bays,0.266485957,SQO Integrated,4,Likely impacted
B18-10082,2018,Marinas,Ports/Marinas/Bays,0.266485957,Toxicity,2,Low
B18-10083,2018,Marinas,Ports/Marinas/Bays,0.266485957,Benthic,3,Moderate
B18-10083,2018,Marinas,Ports/Marinas/Bays,0.266485957,Chemistry,3,Moderate
B18-10083,2018,Marina,Ports/Marinas/Bays,0.266485957,SQO Integrated,3,Possibly impacted
B18-10083,2018,Marinas,Ports/Marinas/Bays,0.266485957,Toxicity,1,None
B18-10084,2018,Marinas,Ports/Marinas/Bays,0.266485957,Benthic,4,High
B18-10084,2018,Marinas,Ports/Marinas/Bays,0.266485957,Chemistry,3,Moderate
B18-10084,2018,Marina,Ports/Marinas/Bays,0.266485957,SQO Integrated,3,Possibly impacted
B18-10084,2018,Marinas,Ports/Marinas/Bays,0.266485957,Toxicity,1,None
B18-10085,2018,Marinas,Ports/Marinas/Bays,0.266485957,Benthic,3,Moderate
B18-10085,2018,Marinas,Ports/Marinas/Bays,0.266485957,Chemistry,2,Low
B18-10085,2018,Marina,Ports/Marinas/Bays,0.266485957,SQO Integrated,2,Likely unimpacted
B18-10085,2018,Marinas,Ports/Marinas/Bays,0.266485957,Toxicity,1,None
B18-10086,2018,Marinas,Ports/Marinas/Bays,0.266485957,Benthic,3,Moderate
B18-10086,2018,Marinas,Ports/Marinas/Bays,0.266485957,Chemistry,2,Low
B18-10086,2018,Marina,Ports/Marinas/Bays,0.266485957,SQO Integrated,2,Likely unimpacted
B18-10086,2018,Marinas,Ports/Marinas/Bays,0.266485957,Toxicity,1,None
B18-10087,2018,Marinas,Ports/Marinas/Bays,0.266485957,Benthic,3,Moderate
B18-10087,2018,Marinas,Ports/Marinas/Bays,0.266485957,Chemistry,3,Moderate
B18-10087,2018,Marina,Ports/Marinas/Bays,0.266485957,SQO Integrated,3,Possibly impacted
B18-10087,2018,Marinas,Ports/Marinas/Bays,0.266485957,Toxicity,1,None
B18-10088,2018,Marinas,Ports/Marinas/Bays,0.266485957,Benthic,2,Low
B18-10088,2018,Marinas,Ports/Marinas/Bays,0.266485957,Chemistry,3,Moderate
B18-10088,2018,Marina,Ports/Marinas/Bays,0.266485957,SQO Integrated,3,Possibly impacted
B18-10088,2018,Marinas,Ports/Marinas/Bays,0.266485957,Toxicity,2,Low
B18-10089,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,2,Low
B18-10089,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,3,Moderate
B18-10089,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,1,Unimpacted
B18-10089,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10090,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,3,Moderate
B18-10090,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,2,Low
B18-10090,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,2,Likely unimpacted
B18-10090,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10091,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,2,Low
B18-10091,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,2,Low
B18-10091,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,1,Unimpacted
B18-10091,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10092,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,3,Moderate
B18-10092,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,2,Low
B18-10092,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,2,Likely unimpacted
B18-10092,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10093,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,1,None
B18-10093,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,3,Moderate
B18-10093,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,1,Unimpacted
B18-10093,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10094,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,2,Low
B18-10094,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,3,Moderate
B18-10094,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,1,Unimpacted
B18-10094,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10095,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,3,Moderate
B18-10095,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,2,Low
B18-10095,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,2,Likely unimpacted
B18-10095,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10096,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,2,Low
B18-10096,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,1,None
B18-10096,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,1,Unimpacted
B18-10096,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10097,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,2,Low
B18-10097,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,1,None
B18-10097,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,1,Unimpacted
B18-10097,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10098,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,2,Low
B18-10098,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,3,Moderate
B18-10098,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,3,Possibly impacted
B18-10098,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,2,Low
B18-10099,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,2,Low
B18-10099,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,2,Low
B18-10099,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,1,Unimpacted
B18-10099,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10100,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,2,Low
B18-10100,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,3,Moderate
B18-10100,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,1,Unimpacted
B18-10100,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10101,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,3,Moderate
B18-10101,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,3,Moderate
B18-10101,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,3,Possibly impacted
B18-10101,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10102,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,2,Low
B18-10102,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,2,Low
B18-10102,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,1,Unimpacted
B18-10102,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10103,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,4,High
B18-10103,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,4,High
B18-10103,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,4,Likely impacted
B18-10103,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10104,2018,Ports,Ports/Marinas/Bays,0.381870916,Benthic,3,Moderate
B18-10104,2018,Ports,Ports/Marinas/Bays,0.381870916,Chemistry,4,High
B18-10104,2018,Port,Ports/Marinas/Bays,0.381870916,SQO Integrated,4,Likely impacted
B18-10104,2018,Ports,Ports/Marinas/Bays,0.381870916,Toxicity,2,Low
B18-10105,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,2,Low
B18-10105,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,2,Low
B18-10105,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,1,Unimpacted
B18-10105,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10106,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,2,Low
B18-10106,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,1,None
B18-10106,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,1,Unimpacted
B18-10106,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10107,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,2,Low
B18-10107,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,3,Moderate
B18-10107,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,1,Unimpacted
B18-10107,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10108,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,2,Low
B18-10108,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,2,Low
B18-10108,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,1,Unimpacted
B18-10108,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10109,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,2,Low
B18-10109,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,3,Moderate
B18-10109,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,1,Unimpacted
B18-10109,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10110,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,2,Low
B18-10110,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,2,Low
B18-10110,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,1,Unimpacted
B18-10110,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10111,2018,Ports,Ports/Marinas/Bays,0.914258821,Benthic,2,Low
B18-10111,2018,Ports,Ports/Marinas/Bays,0.914258821,Chemistry,3,Moderate
B18-10111,2018,Port,Ports/Marinas/Bays,0.914258821,SQO Integrated,1,Unimpacted
B18-10111,2018,Ports,Ports/Marinas/Bays,0.914258821,Toxicity,1,None
B18-10112,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,3,Moderate
B18-10112,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,2,Low
B18-10112,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,2,Likely unimpacted
B18-10112,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10113,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,3,Moderate
B18-10113,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,3,Moderate
B18-10113,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,3,Possibly impacted
B18-10113,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10114,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,2,Low
B18-10114,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,3,Moderate
B18-10114,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,1,Unimpacted
B18-10114,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10115,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,2,Low
B18-10115,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,3,Moderate
B18-10115,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,1,Unimpacted
B18-10115,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10116,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,2,Low
B18-10116,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,1,None
B18-10116,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,1,Unimpacted
B18-10116,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10117,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,2,Low
B18-10117,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,2,Low
B18-10117,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,1,Unimpacted
B18-10117,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10118,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,2,Low
B18-10118,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10119,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,3,Moderate
B18-10119,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,3,Moderate
B18-10119,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,3,Possibly impacted
B18-10119,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10120,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,2,Low
B18-10120,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10121,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,2,Low
B18-10121,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,3,Moderate
B18-10121,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,1,Unimpacted
B18-10121,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10122,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,2,Low
B18-10122,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10123,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,2,Low
B18-10123,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,3,Moderate
B18-10123,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,1,Unimpacted
B18-10123,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10124,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,4,High
B18-10124,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,4,High
B18-10124,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,4,Likely impacted
B18-10124,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10125,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,4,High
B18-10125,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10126,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,2,Low
B18-10126,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,3,Moderate
B18-10126,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,1,Unimpacted
B18-10126,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10127,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,4,High
B18-10127,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,4,High
B18-10127,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,4,Likely impacted
B18-10127,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10128,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,4,High
B18-10128,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10129,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,1,None
B18-10129,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10130,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,2,Low
B18-10130,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10131,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,2,Low
B18-10131,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10132,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,2,Low
B18-10132,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,2,Low
B18-10132,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,1,Unimpacted
B18-10132,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10133,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,3,Moderate
B18-10133,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,4,High
B18-10133,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,4,Likely impacted
B18-10133,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10134,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,3,Moderate
B18-10134,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10135,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,2,Low
B18-10135,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10136,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,3,Moderate
B18-10136,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,3,Moderate
B18-10136,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,3,Possibly impacted
B18-10136,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10137,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,3,Moderate
B18-10137,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,3,Moderate
B18-10137,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,3,Possibly impacted
B18-10137,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10138,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,3,Moderate
B18-10138,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10139,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,3,Moderate
B18-10139,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,3,Moderate
B18-10139,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,3,Possibly impacted
B18-10139,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10140,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,3,Moderate
B18-10140,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,3,Moderate
B18-10140,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,3,Possibly impacted
B18-10140,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10141,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,3,Moderate
B18-10141,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,2,Low
B18-10141,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,2,Likely unimpacted
B18-10141,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10142,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,2,Low
B18-10142,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,3,Moderate
B18-10142,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,1,Unimpacted
B18-10142,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10143,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,2,Low
B18-10143,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,2,Low
B18-10143,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,1,Unimpacted
B18-10143,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,1,None
B18-10144,2018,Ports,Ports/Marinas/Bays,0.190988001,Benthic,2,Low
B18-10144,2018,Ports,Ports/Marinas/Bays,0.190988001,Chemistry,4,High
B18-10144,2018,Port,Ports/Marinas/Bays,0.190988001,SQO Integrated,3,Possibly impacted
B18-10144,2018,Ports,Ports/Marinas/Bays,0.190988001,Toxicity,2,Low
B18-10146,2018,Estuaries,Estuaries,0.321338639,Benthic,3,Moderate
B18-10146,2018,Estuaries,Estuaries,0.321338639,Chemistry,3,Moderate
B18-10146,2018,Estuaries,Estuaries,0.321338639,SQO Integrated,4,Likely impacted
B18-10146,2018,Estuaries,Estuaries,0.321338639,Toxicity,4,High
B18-10148,2018,Estuaries,Estuaries,0.321338639,Benthic,3,Moderate
B18-10148,2018,Estuaries,Estuaries,0.321338639,Chemistry,3,Moderate
B18-10148,2018,Estuaries,Estuaries,0.321338639,SQO Integrated,4,Likely impacted
B18-10148,2018,Estuaries,Estuaries,0.321338639,Toxicity,4,High
B18-10149,2018,Estuaries,Estuaries,0.321338639,Benthic,2,Low
B18-10149,2018,Estuaries,Estuaries,0.321338639,Chemistry,4,High
B18-10149,2018,Estuaries,Estuaries,0.321338639,SQO Integrated,4,Likely impacted
B18-10149,2018,Estuaries,Estuaries,0.321338639,Toxicity,3,Moderate
B18-10150,2018,Estuaries,Estuaries,0.321338639,Benthic,1,None
B18-10150,2018,Estuaries,Estuaries,0.321338639,Chemistry,4,High
B18-10150,2018,Estuaries,Estuaries,0.321338639,SQO Integrated,2,Likely unimpacted
B18-10150,2018,Estuaries,Estuaries,0.321338639,Toxicity,2,Low
B18-10151,2018,Estuaries,Estuaries,0.321338639,Benthic,2,Low
B18-10151,2018,Estuaries,Estuaries,0.321338639,Chemistry,3,Moderate
B18-10151,2018,Estuaries,Estuaries,0.321338639,SQO Integrated,1,Unimpacted
B18-10151,2018,Estuaries,Estuaries,0.321338639,Toxicity,1,None
B18-10152,2018,Estuaries,Estuaries,0.144488937,Benthic,4,High
B18-10152,2018,Estuaries,Estuaries,0.144488937,Chemistry,4,High
B18-10152,2018,Estuaries,Estuaries,0.144488937,SQO Integrated,4,Likely impacted
B18-10152,2018,Estuaries,Estuaries,0.144488937,Toxicity,1,None
B18-10155,2018,Estuaries,Estuaries,0.644371092,Benthic,4,High
B18-10155,2018,Estuaries,Estuaries,0.644371092,Chemistry,2,Low
B18-10155,2018,Estuaries,Estuaries,0.644371092,SQO Integrated,3,Possibly impacted
B18-10155,2018,Estuaries,Estuaries,0.644371092,Toxicity,2,Low
B18-10156,2018,Estuaries,Estuaries,0.644371092,Benthic,3,Moderate
B18-10156,2018,Estuaries,Estuaries,0.644371092,Chemistry,3,Moderate
B18-10156,2018,Estuaries,Estuaries,0.644371092,SQO Integrated,3,Possibly impacted
B18-10156,2018,Estuaries,Estuaries,0.644371092,Toxicity,1,None
B18-10158,2018,Estuaries,Estuaries,0.188774762,Benthic,3,Moderate
B18-10158,2018,Estuaries,Estuaries,0.188774762,Chemistry,4,High
B18-10158,2018,Estuaries,Estuaries,0.188774762,SQO Integrated,4,Likely impacted
B18-10158,2018,Estuaries,Estuaries,0.188774762,Toxicity,2,Low
B18-10159,2018,Estuaries,Estuaries,0.188774762,Benthic,3,Moderate
B18-10159,2018,Estuaries,Estuaries,0.188774762,Chemistry,3,Moderate
B18-10159,2018,Estuaries,Estuaries,0.188774762,SQO Integrated,4,Likely impacted
B18-10159,2018,Estuaries,Estuaries,0.188774762,Toxicity,2,Low
B18-10161,2018,Estuaries,Estuaries,0.188774762,Benthic,2,Low
B18-10161,2018,Estuaries,Estuaries,0.188774762,Chemistry,1,None
B18-10161,2018,Estuaries,Estuaries,0.188774762,SQO Integrated,1,Unimpacted
B18-10161,2018,Estuaries,Estuaries,0.188774762,Toxicity,1,None
B18-10162,2018,Estuaries,Estuaries,0.186191497,Benthic,2,Low
B18-10162,2018,Estuaries,Estuaries,0.186191497,Chemistry,1,None
B18-10162,2018,Estuaries,Estuaries,0.186191497,SQO Integrated,2,Likely unimpacted
B18-10162,2018,Estuaries,Estuaries,0.186191497,Toxicity,2,Low
B18-10163,2018,Estuaries,Estuaries,0.188774762,Benthic,2,Low
B18-10163,2018,Estuaries,Estuaries,0.188774762,Chemistry,3,Moderate
B18-10163,2018,Estuaries,Estuaries,0.188774762,SQO Integrated,3,Possibly impacted
B18-10163,2018,Estuaries,Estuaries,0.188774762,Toxicity,2,Low
B18-10164,2018,Estuaries,Estuaries,0.188774762,Benthic,2,Low
B18-10164,2018,Estuaries,Estuaries,0.188774762,Chemistry,2,Low
B18-10164,2018,Estuaries,Estuaries,0.188774762,SQO Integrated,1,Unimpacted
B18-10164,2018,Estuaries,Estuaries,0.188774762,Toxicity,1,None
B18-10165,2018,Estuaries,Estuaries,0.188774762,Benthic,3,Moderate
B18-10165,2018,Estuaries,Estuaries,0.188774762,Chemistry,4,High
B18-10165,2018,Estuaries,Estuaries,0.188774762,SQO Integrated,4,Likely impacted
B18-10165,2018,Estuaries,Estuaries,0.188774762,Toxicity,2,Low
B18-10166,2018,Estuaries,Estuaries,0.321338639,Benthic,2,Low
B18-10166,2018,Estuaries,Estuaries,0.321338639,Chemistry,1,None
B18-10166,2018,Estuaries,Estuaries,0.321338639,SQO Integrated,1,Unimpacted
B18-10166,2018,Estuaries,Estuaries,0.321338639,Toxicity,1,None
B18-10167,2018,Estuaries,Estuaries,0.321338639,Benthic,3,Moderate
B18-10167,2018,Estuaries,Estuaries,0.321338639,Chemistry,1,None
B18-10167,2018,Estuaries,Estuaries,0.321338639,SQO Integrated,2,Likely unimpacted
B18-10167,2018,Estuaries,Estuaries,0.321338639,Toxicity,1,None
B18-10168,2018,Estuaries,Estuaries,0.321338639,Benthic,4,High
B18-10168,2018,Estuaries,Estuaries,0.321338639,Chemistry,4,High
B18-10168,2018,Estuaries,Estuaries,0.321338639,SQO Integrated,5,Clearly impacted
B18-10168,2018,Estuaries,Estuaries,0.321338639,Toxicity,3,Moderate
B18-10169,2018,Estuaries,Estuaries,0.321338639,Benthic,3,Moderate
B18-10169,2018,Estuaries,Estuaries,0.321338639,Chemistry,2,Low
B18-10169,2018,Estuaries,Estuaries,0.321338639,SQO Integrated,3,Possibly impacted
B18-10169,2018,Estuaries,Estuaries,0.321338639,Toxicity,2,Low
B18-10170,2018,Estuaries,Estuaries,0.321338639,Benthic,2,Low
B18-10170,2018,Estuaries,Estuaries,0.321338639,Chemistry,2,Low
B18-10170,2018,Estuaries,Estuaries,0.321338639,SQO Integrated,1,Unimpacted
B18-10170,2018,Estuaries,Estuaries,0.321338639,Toxicity,1,None
B18-10171,2018,Estuaries,Estuaries,0.321338639,Benthic,4,High
B18-10171,2018,Estuaries,Estuaries,0.321338639,Chemistry,2,Low
B18-10171,2018,Estuaries,Estuaries,0.321338639,SQO Integrated,4,Likely impacted
B18-10171,2018,Estuaries,Estuaries,0.321338639,Toxicity,3,Moderate
B18-10172,2018,Estuaries,Estuaries,0.321338639,Benthic,3,Moderate
B18-10172,2018,Estuaries,Estuaries,0.321338639,Chemistry,1,None
B18-10172,2018,Estuaries,Estuaries,0.321338639,SQO Integrated,2,Likely unimpacted
B18-10172,2018,Estuaries,Estuaries,0.321338639,Toxicity,1,None
